Transaction_ID,Customer_ID,Product,Quantity,Price_per_Unit,Total_Amount,Discount,Payment_Method,Store_Location,Customer_Category,Customer_Age,Customer_Gender,Month,Product_Demand_Score,Cross_Sell_Potential
T10254,C21,Coke,1,251.69,213.94,15,UPI,Chennai,Regular,32,Female,1,0.87,0.46
T10255,C715,Butter,3,293.77,793.18,10,Net Banking,Kolkata,Regular,58,Male,1,0.56,0.69
T10256,C165,Soap,6,102.65,615.9,0,Cash,Ahmedabad,Regular,58,Male,1,0.57,0.94
T10257,C3,Soap,7,451.44,3160.08,0,Debit Card,Chennai,Regular,23,Male,1,0.28,0.14
T10258,C522,Soap,6,340.35,1837.89,10,UPI,Delhi,Regular,37,Male,1,0.75,0.24
T10259,C516,Juice,6,320.3,1921.8,0,UPI,Pune,Regular,61,Female,1,0.48,0.22
T10260,C561,Toothpaste,6,58.75,299.62,15,Debit Card,Hyderabad,Regular,33,Male,1,0.77,0.18
T10261,C914,Chocolate,3,306.05,918.15,0,Net Banking,Kolkata,Rare,38,Female,1,0.47,0.37
T10262,C335,Chocolate,6,69.27,353.28,15,UPI,Hyderabad,Rare,32,Male,1,0.2,0.31
T10263,C43,Juice,8,48.56,369.06,5,Net Banking,Mumbai,Regular,56,Female,1,0.26,0.59
T10264,C294,Coffee,2,268.38,536.76,0,Cash,Chennai,Regular,59,Female,1,0.83,0.39
T10265,C225,Chocolate,5,207.36,881.28,15,Net Banking,Pune,Regular,21,Female,1,0.33,0.46
T10266,C708,Toothpaste,1,298.52,268.67,10,Credit Card,Chennai,Regular,41,Female,1,0.34,0.95
T10267,C119,Coffee,1,53.72,51.03,5,UPI,Pune,Rare,20,Male,1,0.94,0.24
T10268,C5,Milk,5,221.18,1105.9,0,Credit Card,Mumbai,Regular,18,Male,1,0.69,0.45
T10269,C73,Toothpaste,3,95.65,243.91,15,Net Banking,Delhi,Regular,47,Female,1,0.2,0.33
T10270,C432,Coke,4,493.68,1974.72,0,Net Banking,Chennai,Regular,30,Male,1,0.23,0.59
T10271,C871,Atta,3,284.96,726.65,15,UPI,Mumbai,Regular,35,Male,1,0.35,0.76
T10272,C22,Coke,1,346.84,346.84,0,Debit Card,Pune,Rare,57,Female,1,0.63,0.84
T10273,C750,Butter,1,169.45,160.98,5,UPI,Ahmedabad,Rare,28,Male,1,0.78,0.56
T10274,C805,Cheese,5,56.42,268.0,5,UPI,Ahmedabad,Rare,59,Male,1,0.35,0.87
T10275,C775,Tea,6,488.18,2929.08,0,Debit Card,Kolkata,New,46,Male,1,0.88,0.81
T10276,C364,Maggie,3,150.27,450.81,0,UPI,Hyderabad,Regular,21,Male,1,0.2,0.24
T10277,C265,Shampoo,9,217.67,1567.22,20,Credit Card,Bangalore,Regular,42,Female,1,0.29,0.32
T10278,C703,Milk,5,328.43,1642.15,0,Net Banking,Ahmedabad,Regular,53,Female,1,0.97,0.7
T10279,C634,Soap,8,22.1,176.8,0,Credit Card,Kolkata,Regular,53,Male,1,0.22,0.98
T10280,C195,Sugar,1,407.03,386.68,5,Net Banking,Delhi,Regular,61,Female,1,0.9,0.44
T10281,C152,Maggie,5,272.92,1364.6,0,Cash,Chennai,Rare,57,Female,1,0.73,0.31
T10282,C556,Coke,3,146.33,395.09,10,Net Banking,Delhi,Regular,45,Female,1,0.17,0.88
T10283,C470,Oil,1,40.19,40.19,0,Credit Card,Delhi,Regular,62,Female,1,0.54,0.28
T10284,C854,Coffee,4,89.62,286.78,20,Net Banking,Delhi,Regular,25,Male,1,0.57,0.73
T10285,C943,Sugar,5,448.57,1906.42,15,Credit Card,Ahmedabad,Regular,38,Male,1,0.94,0.13
T10286,C648,Tea,7,346.15,2301.9,5,UPI,Chennai,Rare,52,Male,1,0.48,0.12
T10287,C43,Toothpaste,1,132.45,119.2,10,Net Banking,Pune,Regular,61,Female,1,0.5,0.51
T10288,C682,Sugar,3,42.14,107.46,15,Net Banking,Ahmedabad,Rare,35,Male,1,0.2,0.69
T10289,C512,Paneer,2,348.4,627.12,10,Cash,Bangalore,Regular,64,Male,1,0.68,0.23
T10290,C460,Coke,9,290.48,2483.6,5,UPI,Chennai,Regular,42,Male,1,0.29,0.79
T10291,C694,Oil,6,208.21,999.41,20,Debit Card,Mumbai,Regular,63,Female,1,0.17,0.22
T10292,C929,Maggie,3,188.17,536.28,5,Credit Card,Chennai,Regular,58,Male,1,1.0,0.58
T10293,C478,Soap,8,116.24,836.93,10,Debit Card,Mumbai,Rare,22,Female,1,0.34,0.38
T10294,C929,Salt,8,338.11,2434.39,10,UPI,Hyderabad,Regular,64,Female,1,0.23,0.78
T10295,C720,Soap,2,485.63,922.7,5,UPI,Delhi,Regular,25,Female,1,0.73,0.82
T10296,C966,Biscuit,6,96.1,576.6,0,Credit Card,Mumbai,Regular,40,Female,1,0.84,0.16
T10297,C138,Coffee,7,302.59,2012.22,5,Credit Card,Kolkata,Rare,20,Female,1,0.16,0.27
T10298,C729,Tea,2,217.85,348.56,20,Cash,Ahmedabad,Rare,61,Male,1,0.19,0.9
T10299,C816,Pepsi,2,228.88,434.87,5,Net Banking,Mumbai,Regular,54,Female,1,0.18,0.47
T10300,C422,Paneer,1,134.53,114.35,15,Net Banking,Pune,Rare,48,Female,1,0.14,0.53
T10301,C136,Milk,8,414.32,3314.56,0,Debit Card,Ahmedabad,Regular,46,Female,1,0.69,0.25
T10302,C90,Biscuit,1,247.78,210.61,15,Net Banking,Kolkata,Regular,58,Male,1,0.63,1.0
T10303,C241,Milk,9,276.27,2362.11,5,Credit Card,Kolkata,Rare,37,Male,1,0.7,0.93
T10304,C97,Cheese,6,159.33,955.98,0,Debit Card,Bangalore,Regular,20,Male,1,0.56,0.1
T10305,C158,Oil,7,99.09,589.59,15,UPI,Hyderabad,Rare,40,Male,1,0.84,0.6
T10306,C313,Soap,7,52.1,310.0,15,Net Banking,Chennai,New,57,Female,1,0.59,0.89
T10307,C821,Juice,3,359.92,1079.76,0,Net Banking,Chennai,Rare,38,Female,1,0.93,0.49
T10308,C454,Shampoo,2,106.15,212.3,0,Net Banking,Delhi,Regular,30,Male,1,0.54,0.49
T10309,C553,Cheese,9,348.14,2819.93,10,Debit Card,Delhi,Rare,25,Female,1,0.81,0.44
T10310,C221,Coffee,8,201.28,1610.24,0,Credit Card,Chennai,Regular,22,Male,1,0.47,0.13
T10311,C511,Milk,7,213.73,1421.3,5,Net Banking,Bangalore,Regular,42,Male,1,0.49,0.81
T10312,C457,Atta,9,239.9,1727.28,20,Cash,Mumbai,Regular,56,Male,1,0.86,0.51
T10313,C372,Milk,4,190.18,684.65,10,Net Banking,Pune,Regular,54,Female,1,0.2,0.58
T10314,C535,Soap,4,59.3,237.2,0,Debit Card,Hyderabad,Regular,58,Male,1,0.61,0.33
T10315,C631,Pepsi,1,161.72,129.38,20,Cash,Ahmedabad,Regular,22,Male,1,0.75,0.81
T10316,C758,Toothpaste,8,335.23,2413.66,10,Debit Card,Mumbai,Rare,25,Female,1,0.78,0.81
T10317,C469,Cheese,3,336.23,958.26,5,Debit Card,Hyderabad,Regular,61,Female,1,0.63,0.6
T10318,C229,Atta,7,150.25,841.4,20,Debit Card,Ahmedabad,Rare,21,Female,1,0.5,0.91
T10319,C665,Coffee,2,235.45,470.9,0,Net Banking,Kolkata,Regular,58,Female,1,0.33,0.2
T10320,C466,Atta,2,104.79,209.58,0,Cash,Bangalore,Regular,39,Female,1,0.92,0.81
T10321,C65,Rice,7,113.08,751.98,5,Credit Card,Mumbai,Regular,31,Female,1,0.43,0.6
T10322,C733,Maggie,6,21.29,114.97,10,Credit Card,Chennai,Regular,36,Male,1,0.82,0.31
T10323,C136,Coffee,3,449.41,1078.58,20,Cash,Mumbai,Regular,30,Female,1,0.13,0.22
T10324,C52,Biscuit,9,113.25,968.29,5,Debit Card,Hyderabad,Rare,52,Female,1,0.31,0.37
T10325,C962,Chocolate,6,121.49,656.05,10,Credit Card,Mumbai,Regular,21,Female,1,0.41,0.87
T10326,C799,Rice,6,147.0,749.7,15,Debit Card,Ahmedabad,Regular,50,Male,1,0.7,0.81
T10327,C659,Coke,1,72.43,61.57,15,UPI,Kolkata,Regular,39,Female,1,0.39,0.68
T10328,C565,Rice,4,323.24,1163.66,10,Credit Card,Hyderabad,Regular,18,Male,1,0.14,0.18
T10329,C132,Salt,6,46.82,280.92,0,Cash,Hyderabad,Rare,28,Male,1,0.26,0.96
T10330,C157,Paneer,6,75.76,454.56,0,Net Banking,Delhi,Regular,33,Male,1,0.33,0.37
T10331,C30,Biscuit,5,325.93,1385.2,15,Cash,Delhi,Regular,21,Male,1,0.26,0.65
T10332,C454,Cheese,1,176.43,176.43,0,Credit Card,Delhi,Regular,46,Female,1,0.28,0.82
T10333,C192,Paneer,8,356.89,2855.12,0,Credit Card,Ahmedabad,Regular,56,Female,1,0.79,0.22
T10334,C998,Tea,5,283.14,1274.13,10,Credit Card,Ahmedabad,Rare,61,Female,1,0.47,0.69
T10335,C381,Soap,5,135.45,609.52,10,Cash,Ahmedabad,Rare,55,Female,1,0.46,0.13
T10336,C764,Pepsi,7,328.91,2302.37,0,Debit Card,Pune,Regular,41,Female,1,0.97,0.19
T10337,C984,Atta,4,66.97,241.09,10,UPI,Delhi,Regular,26,Female,1,0.5,0.75
T10338,C246,Soap,6,272.84,1309.63,20,Credit Card,Ahmedabad,Rare,25,Male,1,0.93,0.24
T10339,C70,Biscuit,4,224.2,762.28,15,UPI,Mumbai,Rare,31,Male,1,0.37,0.5
T10340,C452,Paneer,3,141.26,339.02,20,Cash,Hyderabad,Regular,32,Female,1,0.46,0.32
T10341,C33,Rice,7,305.96,1713.38,20,Net Banking,Delhi,Regular,39,Female,1,0.46,0.48
T10342,C747,Oil,8,436.95,3495.6,0,Net Banking,Ahmedabad,Rare,54,Female,1,0.59,0.17
T10343,C886,Paneer,4,499.46,1997.84,0,Debit Card,Bangalore,Regular,32,Female,1,0.63,0.78
T10344,C522,Biscuit,2,307.8,492.48,20,Net Banking,Pune,Regular,23,Female,1,0.32,0.17
T10345,C99,Maggie,3,208.31,499.94,20,Net Banking,Ahmedabad,Regular,18,Female,1,0.81,0.85
T10346,C354,Juice,1,120.35,114.33,5,Net Banking,Chennai,Regular,37,Male,1,0.55,0.7
T10347,C428,Juice,8,135.98,1033.45,5,Cash,Hyderabad,Regular,58,Male,1,0.11,0.47
T10348,C772,Cheese,3,244.93,624.57,15,Credit Card,Mumbai,Regular,53,Female,1,0.63,0.88
T10349,C88,Coke,7,189.97,1063.83,20,UPI,Ahmedabad,Rare,19,Female,1,0.82,0.27
T10350,C138,Juice,5,457.77,2059.96,10,Cash,Bangalore,Regular,23,Female,1,0.33,0.34
T10351,C997,Chocolate,5,190.46,904.68,5,Credit Card,Delhi,Regular,19,Male,1,0.13,0.22
T10352,C200,Toothpaste,7,192.99,1350.93,0,Credit Card,Ahmedabad,Rare,20,Male,1,0.83,0.44
T10353,C972,Biscuit,9,197.93,1425.1,20,Cash,Kolkata,Regular,24,Male,1,0.98,0.99
T10354,C571,Sugar,5,419.94,1889.73,10,Credit Card,Ahmedabad,Rare,37,Male,1,0.17,0.24
T10355,C303,Pepsi,1,328.89,296.0,10,Net Banking,Bangalore,Regular,58,Male,1,0.94,0.85
T10356,C396,Pepsi,1,310.94,279.85,10,Cash,Mumbai,Regular,58,Female,1,0.42,0.69
T10357,C261,Shampoo,2,173.73,347.46,0,Cash,Kolkata,Regular,22,Female,1,0.95,0.11
T10358,C48,Rice,6,410.77,2341.39,5,UPI,Bangalore,New,42,Male,1,0.68,0.95
T10359,C37,Sugar,9,28.8,233.28,10,Credit Card,Hyderabad,Regular,55,Female,1,0.9,0.97
T10360,C143,Coffee,8,436.69,3318.84,5,Credit Card,Chennai,Regular,35,Male,1,0.81,0.93
T10361,C754,Maggie,5,261.25,1110.31,15,Debit Card,Pune,New,18,Male,1,0.13,0.55
T10362,C691,Atta,1,205.14,205.14,0,Net Banking,Kolkata,Regular,42,Male,1,0.16,0.3
T10363,C120,Tea,7,253.61,1686.51,5,Net Banking,Mumbai,Rare,34,Female,1,0.57,0.45
T10364,C62,Shampoo,5,337.03,1600.89,5,Cash,Chennai,Regular,63,Female,1,0.22,0.65
T10365,C668,Rice,6,16.26,87.8,10,Cash,Ahmedabad,Regular,32,Female,1,0.51,0.44
T10366,C90,Salt,7,437.06,2753.48,10,UPI,Mumbai,Regular,22,Female,1,0.96,0.74
T10367,C381,Juice,3,228.9,686.7,0,Cash,Ahmedabad,Regular,34,Female,1,0.37,0.82
T10368,C835,Tea,3,178.05,507.44,5,Debit Card,Kolkata,Regular,38,Male,1,0.54,0.29
T10369,C29,Soap,5,77.74,310.96,20,Debit Card,Mumbai,Regular,40,Male,1,0.45,0.46
T10370,C805,Pepsi,6,225.34,1216.84,10,Debit Card,Chennai,Regular,60,Male,1,0.67,0.96
T10371,C933,Coke,9,253.2,2050.92,10,Net Banking,Hyderabad,Regular,27,Female,1,0.27,0.32
T10372,C264,Toothpaste,5,207.79,883.11,15,Credit Card,Delhi,Regular,34,Female,1,0.33,0.41
T10373,C516,Chocolate,1,342.54,342.54,0,Net Banking,Pune,Regular,18,Female,1,0.87,0.13
T10374,C95,Shampoo,4,216.24,821.71,5,Net Banking,Chennai,New,54,Male,1,0.83,0.4
T10375,C191,Salt,5,481.09,2285.18,5,Debit Card,Hyderabad,Regular,24,Male,1,0.81,0.43
T10376,C789,Shampoo,5,303.65,1442.34,5,Net Banking,Hyderabad,Regular,29,Male,1,0.79,0.19
T10377,C185,Biscuit,7,405.66,2555.66,10,UPI,Bangalore,Regular,57,Female,1,0.51,0.1
T10378,C739,Pepsi,4,63.58,254.32,0,Credit Card,Bangalore,Rare,18,Female,1,0.76,0.62
T10379,C347,Salt,1,204.67,194.44,5,Cash,Ahmedabad,Regular,37,Male,1,0.45,0.37
T10380,C717,Maggie,5,175.06,700.24,20,UPI,Delhi,Rare,61,Male,1,0.19,0.12
T10381,C32,Salt,7,289.05,1719.85,15,Net Banking,Kolkata,Regular,48,Male,1,0.45,0.87
T10382,C905,Milk,6,431.95,2202.94,15,Cash,Pune,Regular,21,Male,1,0.24,0.63
T10383,C597,Toothpaste,5,48.39,229.85,5,UPI,Bangalore,Rare,43,Female,1,0.45,0.25
T10384,C703,Rice,4,45.56,164.02,10,Net Banking,Chennai,Regular,29,Male,1,0.37,0.88
T10385,C575,Juice,2,426.66,725.32,15,Cash,Pune,Regular,39,Female,1,0.64,0.33
T10386,C239,Paneer,4,114.3,388.62,15,UPI,Hyderabad,Regular,18,Female,1,0.43,0.3
T10387,C479,Juice,3,337.69,861.11,15,Cash,Pune,Rare,18,Female,1,0.74,0.91
T10388,C719,Cheese,1,276.01,234.61,15,Cash,Ahmedabad,Rare,20,Female,1,0.56,0.26
T10389,C107,Chocolate,8,418.12,3177.71,5,UPI,Kolkata,Regular,29,Female,1,0.93,0.89
T10390,C378,Paneer,5,71.29,356.45,0,Debit Card,Pune,Regular,38,Male,1,0.18,0.82
T10391,C150,Paneer,4,73.59,294.36,0,Cash,Ahmedabad,Regular,30,Female,1,0.72,0.38
T10392,C126,Oil,8,282.84,2036.45,10,Credit Card,Bangalore,Regular,30,Male,1,0.71,0.13
T10393,C727,Oil,7,473.73,2652.89,20,Net Banking,Chennai,Rare,58,Male,1,0.96,0.17
T10394,C310,Atta,2,213.35,426.7,0,Credit Card,Pune,Regular,35,Female,1,0.43,0.2
T10395,C828,Pepsi,1,170.2,136.16,20,Credit Card,Kolkata,Regular,50,Male,1,0.37,0.9
T10396,C246,Toothpaste,4,307.28,1229.12,0,Cash,Kolkata,Rare,23,Male,1,0.26,0.46
T10397,C423,Chocolate,8,465.92,3727.36,0,Debit Card,Pune,Rare,42,Male,1,0.34,0.13
T10398,C787,Salt,2,420.09,756.16,10,Debit Card,Delhi,Rare,40,Male,1,0.55,0.6
T10399,C588,Salt,3,497.79,1269.36,15,UPI,Ahmedabad,Regular,41,Female,1,0.85,0.29
T10400,C271,Pepsi,1,21.06,18.95,10,Debit Card,Bangalore,Regular,54,Male,1,0.36,0.31
T10401,C407,Sugar,1,65.3,65.3,0,Credit Card,Bangalore,Rare,43,Male,1,0.24,0.24
T10402,C89,Maggie,3,308.64,787.03,15,Cash,Ahmedabad,Regular,21,Female,1,0.34,0.79
T10403,C365,Shampoo,5,412.08,1751.34,15,UPI,Ahmedabad,Regular,55,Female,1,0.19,0.1
T10404,C506,Paneer,3,149.77,381.91,15,Cash,Hyderabad,Rare,52,Female,1,0.93,0.5
T10405,C337,Paneer,1,127.21,101.77,20,Net Banking,Pune,Rare,28,Female,1,0.89,0.18
T10406,C578,Sugar,1,395.62,395.62,0,UPI,Mumbai,Regular,53,Female,1,0.38,0.6
T10407,C26,Juice,8,37.63,285.99,5,Credit Card,Delhi,Regular,42,Male,1,0.32,0.41
T10408,C74,Salt,2,191.0,343.8,10,Credit Card,Bangalore,Rare,37,Female,1,0.91,0.13
T10409,C42,Coffee,3,257.85,618.84,20,Debit Card,Hyderabad,Regular,18,Male,1,0.1,0.51
T10410,C337,Atta,2,284.57,512.23,10,UPI,Delhi,Regular,47,Female,1,0.64,0.61
T10411,C692,Biscuit,3,367.02,1046.01,5,UPI,Ahmedabad,Regular,21,Male,1,0.92,0.32
T10412,C771,Rice,7,183.87,1094.03,15,UPI,Kolkata,Regular,40,Male,1,0.56,0.79
T10413,C807,Atta,1,310.22,294.71,5,Net Banking,Bangalore,Rare,52,Female,1,0.1,0.43
T10414,C209,Pepsi,8,296.83,2137.18,10,Credit Card,Mumbai,Regular,59,Male,1,0.3,0.77
T10415,C107,Maggie,2,278.33,528.83,5,Debit Card,Pune,Rare,39,Female,1,0.93,0.62
T10416,C763,Chocolate,3,323.84,971.52,0,Debit Card,Mumbai,Rare,48,Male,1,0.12,0.88
T10417,C164,Butter,9,137.13,1172.46,5,Credit Card,Pune,Regular,18,Female,1,0.46,0.59
T10418,C306,Biscuit,7,51.48,360.36,0,Cash,Hyderabad,Rare,21,Male,1,0.81,0.27
T10419,C519,Chocolate,4,68.44,260.07,5,Net Banking,Mumbai,Regular,36,Male,1,0.85,0.84
T10420,C201,Cheese,5,120.05,600.25,0,Net Banking,Delhi,Regular,47,Female,1,0.53,0.8
T10421,C987,Toothpaste,2,255.1,510.2,0,Cash,Kolkata,Rare,18,Female,1,0.31,0.98
T10422,C680,Milk,8,421.82,3205.83,5,Debit Card,Pune,Rare,36,Female,1,0.64,0.18
T10423,C542,Soap,4,353.63,1131.62,20,Credit Card,Bangalore,Regular,38,Female,1,0.34,0.63
T10424,C594,Tea,9,396.63,3034.22,15,UPI,Bangalore,Regular,39,Female,1,0.33,0.54
T10425,C975,Pepsi,5,181.98,773.42,15,UPI,Mumbai,Regular,19,Female,1,0.83,0.7
T10426,C860,Soap,9,208.28,1593.34,15,Cash,Delhi,Regular,23,Female,1,0.24,0.98
T10427,C204,Cheese,4,202.9,811.6,0,Cash,Ahmedabad,Rare,38,Female,1,0.1,0.58
T10428,C400,Chocolate,5,104.02,442.08,15,UPI,Pune,Rare,50,Female,1,0.4,0.72
T10429,C705,Sugar,9,40.0,360.0,0,Debit Card,Hyderabad,Rare,36,Female,1,0.54,0.41
T10430,C882,Rice,8,299.55,1917.12,20,Net Banking,Bangalore,Rare,44,Male,1,0.73,0.37
T10431,C752,Chocolate,3,494.72,1409.95,5,Net Banking,Delhi,Rare,54,Male,1,0.8,0.4
T10432,C668,Chocolate,1,91.75,87.16,5,Debit Card,Chennai,New,46,Female,1,0.7,0.13
T10433,C240,Toothpaste,3,32.88,98.64,0,Net Banking,Pune,Regular,45,Female,1,0.66,0.36
T10434,C1,Juice,4,391.97,1567.88,0,UPI,Chennai,Regular,51,Male,1,0.7,0.26
T10435,C636,Shampoo,2,133.77,214.03,20,Cash,Pune,Regular,18,Female,1,0.34,0.51
T10436,C8,Soap,1,416.53,354.05,15,Credit Card,Kolkata,Regular,42,Male,1,0.44,0.51
T10437,C593,Maggie,7,354.93,1987.61,20,Debit Card,Kolkata,Regular,38,Male,1,0.65,0.79
T10438,C296,Cheese,8,473.38,3597.69,5,Credit Card,Chennai,Rare,51,Male,1,0.16,0.55
T10439,C386,Maggie,7,210.37,1398.96,5,UPI,Delhi,Regular,43,Male,1,0.37,0.52
T10440,C573,Oil,5,334.37,1421.07,15,Net Banking,Chennai,Rare,53,Male,1,0.47,0.31
T10441,C407,Cheese,1,237.78,225.89,5,Credit Card,Hyderabad,Regular,52,Female,1,0.58,0.87
T10442,C335,Juice,7,318.99,2232.93,0,Debit Card,Ahmedabad,Regular,40,Male,1,0.54,0.18
T10443,C661,Atta,7,230.3,1531.5,5,Debit Card,Delhi,Regular,34,Female,1,0.75,0.98
T10444,C411,Salt,9,102.43,829.68,10,Cash,Kolkata,Regular,64,Male,1,0.53,0.53
T10445,C488,Sugar,3,258.87,660.12,15,Cash,Bangalore,Regular,59,Male,1,0.91,0.27
T10446,C905,Coffee,9,269.01,2057.93,15,Debit Card,Mumbai,Regular,29,Male,1,0.44,0.42
T10447,C428,Sugar,1,407.2,346.12,15,Cash,Bangalore,Regular,61,Female,1,0.57,0.11
T10448,C778,Soap,1,370.41,333.37,10,Cash,Hyderabad,New,37,Male,1,0.1,0.25
T10449,C662,Tea,4,335.26,1072.83,20,Cash,Mumbai,Regular,56,Male,1,0.38,0.4
T10450,C492,Atta,9,65.56,590.04,0,Net Banking,Pune,Regular,44,Female,1,0.88,0.6
T10451,C118,Soap,6,363.1,1851.81,15,UPI,Mumbai,Regular,59,Female,1,0.4,0.22
T10452,C726,Maggie,3,255.15,727.18,5,Cash,Chennai,Regular,54,Male,1,0.33,0.71
T10453,C217,Paneer,1,448.11,448.11,0,Cash,Mumbai,Regular,37,Male,1,0.59,0.86
T10454,C856,Pepsi,4,460.74,1750.81,5,Credit Card,Kolkata,Rare,28,Male,1,0.17,0.62
T10455,C351,Soap,9,37.03,333.27,0,Credit Card,Chennai,Regular,45,Female,1,0.58,0.37
T10456,C470,Juice,3,412.11,1236.33,0,Cash,Pune,Rare,19,Male,1,0.37,0.21
T10457,C989,Rice,9,28.47,243.42,5,UPI,Pune,Regular,41,Female,1,0.44,0.11
T10458,C644,Chocolate,7,189.91,1262.9,5,Debit Card,Chennai,Regular,33,Male,1,0.81,0.76
T10459,C330,Milk,4,275.73,1102.92,0,Debit Card,Hyderabad,Regular,29,Female,1,0.7,0.67
T10460,C170,Atta,3,82.57,210.55,15,Net Banking,Mumbai,Regular,33,Female,1,0.5,0.53
T10461,C409,Soap,5,375.69,1784.53,5,Cash,Ahmedabad,Regular,53,Male,1,0.62,0.19
T10462,C823,Shampoo,5,14.09,63.4,10,Debit Card,Pune,Regular,19,Male,1,0.79,0.29
T10463,C828,Butter,3,92.61,250.05,10,UPI,Mumbai,Rare,42,Female,1,0.77,0.83
T10464,C257,Shampoo,9,294.59,2651.31,0,Net Banking,Ahmedabad,Regular,46,Male,1,0.27,0.53
T10465,C674,Pepsi,4,360.05,1152.16,20,Credit Card,Ahmedabad,Rare,45,Female,1,0.37,0.97
T10466,C66,Paneer,5,459.16,2295.8,0,Net Banking,Mumbai,Regular,27,Female,1,0.41,1.0
T10467,C836,Pepsi,4,355.69,1422.76,0,Debit Card,Kolkata,Rare,62,Male,1,0.27,0.82
T10468,C409,Biscuit,5,339.17,1441.47,15,UPI,Pune,Regular,40,Female,1,0.11,0.33
T10469,C945,Sugar,7,203.23,1209.22,15,Credit Card,Hyderabad,Regular,49,Male,1,0.26,0.31
T10470,C423,Coffee,9,10.63,76.54,20,UPI,Hyderabad,Regular,48,Female,1,0.83,0.33
T10471,C167,Soap,7,68.88,385.73,20,Net Banking,Bangalore,Regular,36,Male,1,0.59,0.99
T10472,C115,Salt,5,271.93,1087.72,20,Debit Card,Bangalore,Rare,32,Male,1,0.41,0.4
T10473,C519,Salt,7,340.81,1908.54,20,Debit Card,Hyderabad,Regular,50,Male,1,0.65,0.74
T10474,C498,Sugar,5,214.55,858.2,20,Debit Card,Delhi,Regular,34,Female,1,0.77,0.96
T10475,C717,Tea,3,368.03,1104.09,0,Net Banking,Mumbai,Regular,53,Male,1,0.42,0.84
T10476,C287,Coffee,7,265.71,1859.97,0,Cash,Mumbai,Regular,37,Female,1,0.52,0.64
T10477,C447,Biscuit,2,46.35,83.43,10,Credit Card,Mumbai,Regular,26,Female,1,0.16,0.25
T10478,C358,Shampoo,9,104.09,843.13,10,Credit Card,Chennai,Regular,55,Male,1,0.64,0.26
T10479,C41,Butter,1,421.6,400.52,5,Debit Card,Ahmedabad,Rare,20,Female,1,0.42,0.54
T10480,C326,Butter,6,365.21,2191.26,0,Debit Card,Kolkata,Regular,19,Male,1,0.49,0.96
T10481,C724,Soap,7,448.43,2511.21,20,Debit Card,Bangalore,New,35,Female,1,0.48,0.91
T10482,C803,Maggie,8,67.6,513.76,5,Debit Card,Delhi,Rare,40,Female,1,0.67,0.25
T10483,C645,Atta,9,495.21,3788.36,15,Credit Card,Mumbai,Regular,36,Male,1,0.62,0.36
T10484,C501,Paneer,2,112.61,225.22,0,Debit Card,Ahmedabad,Regular,24,Male,1,0.48,0.63
T10485,C560,Atta,2,15.77,28.39,10,Credit Card,Kolkata,Regular,52,Female,1,0.12,0.53
T10486,C810,Tea,5,498.74,2493.7,0,Net Banking,Ahmedabad,Regular,37,Male,1,0.66,0.21
T10487,C481,Maggie,5,147.73,738.65,0,UPI,Delhi,Regular,37,Male,1,0.89,0.43
T10488,C229,Maggie,6,337.33,2023.98,0,Cash,Hyderabad,New,36,Female,1,0.79,0.96
T10489,C74,Maggie,3,96.57,289.71,0,UPI,Bangalore,Rare,58,Male,1,0.98,0.96
T10490,C399,Shampoo,8,294.31,2001.31,15,Net Banking,Delhi,Regular,33,Female,1,0.23,0.6
T10491,C558,Chocolate,1,452.98,407.68,10,UPI,Delhi,Rare,55,Male,1,0.3,0.67
T10492,C229,Soap,6,166.89,1001.34,0,Credit Card,Hyderabad,Regular,38,Male,1,0.59,0.3
T10493,C596,Juice,4,338.42,1150.63,15,Debit Card,Bangalore,Regular,46,Female,1,0.31,0.77
T10494,C658,Chocolate,1,102.07,96.97,5,UPI,Delhi,Regular,61,Female,1,0.13,0.15
T10495,C160,Chocolate,7,316.15,2213.05,0,Credit Card,Chennai,Regular,55,Male,1,0.46,0.3
T10496,C271,Maggie,9,174.86,1337.68,15,Cash,Ahmedabad,Rare,62,Male,1,0.36,0.11
T10497,C427,Coke,4,113.49,363.17,20,UPI,Chennai,Regular,41,Female,1,0.34,0.45
T10498,C908,Cheese,4,163.46,621.15,5,Debit Card,Ahmedabad,Regular,54,Male,1,0.96,0.87
T10499,C396,Biscuit,6,97.63,527.2,10,Credit Card,Mumbai,Regular,46,Male,1,0.31,0.98
T10500,C892,Rice,3,451.94,1355.82,0,Cash,Kolkata,Regular,48,Male,1,0.22,0.7
T10501,C465,Shampoo,6,204.62,1227.72,0,UPI,Bangalore,Regular,62,Male,1,0.21,0.77
T10502,C518,Shampoo,7,130.19,774.63,15,Net Banking,Chennai,Regular,56,Female,1,0.83,0.34
T10503,C862,Coke,3,229.72,620.24,10,UPI,Bangalore,Regular,29,Male,1,0.74,0.57
T10504,C876,Salt,7,167.06,935.54,20,Debit Card,Kolkata,Regular,47,Female,1,0.22,0.76
T10505,C806,Shampoo,3,374.77,1068.09,5,Net Banking,Pune,Regular,21,Female,1,0.3,0.55
T10506,C410,Rice,2,485.9,874.62,10,UPI,Chennai,Rare,47,Male,1,0.77,0.18
T10507,C143,Oil,4,224.64,898.56,0,Debit Card,Delhi,Regular,22,Female,1,0.35,0.77
T10508,C262,Tea,8,431.91,2936.99,15,Credit Card,Kolkata,New,33,Male,1,0.98,0.3
